Date,Post ID,Network,Post Type,Content Type,Profile,Sent by,Link,Post,Impressions,Organic Impressions,Engagement Rate (per Impression),Engagements,Reactions,Likes,Comments,Shares,Click-Through Rate,Post Link Clicks,Post Clicks (All),year,quarter,month,day,hour,minute,weekdays,Engagement Ratio,CTR,Reactions Ratio,Comments Ratio,Shares Ratio,Likes Ratio,Average Engagement Rate,Organic Impression Share,Post Length,Interaction Diversity,sum_of_reactions_comments_shares_per_engagement,Engagements_Class
2019-06-08 08:41:00,6543029114352340992,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6543029114851471360,youre young want know money might want follow conversation newschoolmoney,1194.0,1194.0,2.51,30.0,14.0,14.0,0.0,1.0,1.26,15.0,15.0,2019,2,6,8,8,41,5,0.02512562814070352,0.0010552763819095478,0.4666666666666667,0.0,0.03333333333333333,0.4666666666666667,50.445514845230576,0.00017406569799251518,73,0.5,0.5,-1
2019-06-08 11:57:00,6543078318370103296,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6543078318978277376,extra cash comes mind shopping spree hanging new game console whatever dont forget invest extra cash newschoolmoney,2860.0,2860.0,2.97,85.0,36.0,36.0,0.0,5.0,1.54,44.0,44.0,2019,2,6,8,11,57,5,0.02972027972027972,0.0005384615384615384,0.4235294117647059,0.0,0.058823529411764705,0.4235294117647059,50.445514845230576,0.0004169412866487382,115,0.4823529411764706,0.4823529411764706,1
2019-06-08 12:00:00,6543079057377107968,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6543079057872035840,stay moneysafe keep cards protected,1054.0,1054.0,2.47,26.0,11.0,11.0,0.0,5.0,0.95,10.0,10.0,2019,2,6,8,12,0,5,0.024667931688804556,0.0009013282732447818,0.4230769230769231,0.0,0.19230769230769232,0.4230769230769231,50.445514845230576,0.00015365598466005945,35,0.6153846153846154,0.6153846153846154,-1
2019-06-08 13:35:00,6543103010212581376,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6543103010795589632,whats best saving strategy would suggest imade newschoolmoney,4258.0,4258.0,13.03,555.0,28.0,28.0,5.0,3.0,12.19,519.0,519.0,2019,2,6,8,13,35,5,0.13034288398309066,0.0028628464067637386,0.05045045045045045,0.009009009009009009,0.005405405405405406,0.05045045045045045,50.445514845230576,0.0006207468526399745,61,0.06486486486486487,0.06486486486486487,2
2019-06-10 07:30:00,6543735894766039040,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6543735895302905856,powerupmonday struggles setbacks tests see truly want ask neverstop movingforward,1688.0,1688.0,2.67,45.0,24.0,24.0,0.0,4.0,1.01,17.0,17.0,2019,2,6,10,7,30,0,0.02665876777251185,0.0005983412322274882,0.5333333333333333,0.0,0.08888888888888889,0.5333333333333333,50.445514845230576,0.00024608282932275175,81,0.6222222222222222,0.6222222222222222,-1
2019-06-10 14:00:00,6543834046122852352,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6543834046596816896,retirewell micro pension plan call gurus email pensionsolutionstanbicibtccom get started,1507.0,1507.0,2.39,36.0,20.0,20.0,0.0,3.0,0.86,13.0,13.0,2019,2,6,10,14,0,0,0.023888520238885203,0.000570670205706702,0.5555555555555556,0.0,0.08333333333333333,0.5555555555555556,50.445514845230576,0.00021969598565721975,88,0.6388888888888888,0.6388888888888888,-1
2019-06-11 10:00:00,6544136042377809920,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6544136042864345088,smetip important get proper guidance starting business help ensure success,1245.0,1245.0,1.85,23.0,16.0,16.0,0.0,1.0,0.48,6.0,6.0,2019,2,6,11,10,0,1,0.018473895582329317,0.0003855421686746988,0.6956521739130435,0.0,0.043478260869565216,0.6956521739130435,50.445514845230576,0.00018150066499219547,74,0.7391304347826086,0.7391304347826086,-1
2019-06-11 17:30:00,6544249316414898177,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6544249316893044737,help child get set future call send email sitlagencystanbicibtccom learn,1030.0,1030.0,2.52,26.0,12.0,12.0,0.0,1.0,1.26,13.0,13.0,2019,2,6,11,17,30,1,0.02524271844660194,0.0012233009708737864,0.46153846153846156,0.0,0.038461538461538464,0.46153846153846156,50.445514845230576,0.00015015717666020992,72,0.5,0.5,-1
2019-06-12 09:00:00,6544483300063485952,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6544483300587773952,national victories always worth celebrating happydemocracyday,1792.0,1792.0,3.18,57.0,33.0,33.0,0.0,3.0,1.17,21.0,21.0,2019,2,6,12,9,0,2,0.03180803571428571,0.0006529017857142856,0.5789473684210527,0.0,0.05263157894736842,0.5789473684210527,50.445514845230576,0.00026124433065543315,61,0.631578947368421,0.631578947368421,1
2019-06-13 09:04:00,6544846694180356096,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6544846694637535232,stanbic ibtc pmi may details hear gbolahan taiwo regional economist standard bank group discussing httpslnkdingixbv,2322.0,2322.0,3.19,74.0,16.0,16.0,0.0,4.0,2.33,54.0,54.0,2019,2,6,13,9,4,3,0.03186907838070629,0.0010034453057708873,0.21621621621621623,0.0,0.05405405405405406,0.21621621621621623,50.445514845230576,0.0003385096739854441,115,0.2702702702702703,0.2702702702702703,1
2019-06-14 10:00:00,6545223221443170304,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6545223221959065600,hitchfree summer vacation bestinsurancedeals us please call email insurancesolutionsstanbicibtccom get started,913.0,913.0,1.86,17.0,10.0,10.0,0.0,3.0,0.44,4.0,4.0,2019,2,6,14,10,0,4,0.018619934282584884,0.00048192771084337347,0.5882352941176471,0.0,0.17647058823529413,0.5882352941176471,50.445514845230576,0.00013310048766094335,110,0.7647058823529411,0.7647058823529411,-1
2019-06-14 18:00:00,6545344069936222208,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6545344070456311808,want go big stop thinking small start small think big aim high act bold neverstop movingforward,1034.0,1034.0,2.51,26.0,16.0,16.0,0.0,2.0,0.77,8.0,8.0,2019,2,6,14,18,0,4,0.025145067698259187,0.0007446808510638298,0.6153846153846154,0.0,0.07692307692307693,0.6153846153846154,50.445514845230576,0.0001507403113268515,95,0.6923076923076923,0.6923076923076923,-1
2019-06-15 09:00:00,6545570473663705089,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6545570474267676672,congratulations human capital team backtobacktoback wins outstanding employee engagement strategy hr magazine awards best learning development strategy keep movingforward,7157.0,7157.0,8.17,585.0,155.0,155.0,19.0,4.0,5.69,407.0,407.0,2019,2,6,15,9,0,5,0.08173815844627637,0.0007950258488193377,0.26495726495726496,0.03247863247863248,0.006837606837606838,0.26495726495726496,50.445514845230576,0.0010433737022884683,170,0.30427350427350425,0.30427350427350425,2
2019-06-15 12:00:00,6545615767172456448,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6545615767650603008,sure always verify message receive originates bank moneysafe,833.0,833.0,1.92,16.0,8.0,8.0,1.0,1.0,0.72,6.0,6.0,2019,2,6,15,12,0,5,0.01920768307322929,0.0008643457382953181,0.5,0.0625,0.0625,0.5,50.445514845230576,0.0001214377943281115,60,0.625,0.625,-1
2019-06-16 08:05:00,6545919024730120192,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6545919025304739840,celebrate awesome fathers spent sleepless nights watching best role models kids say happyfathersday,1192.0,1192.0,3.19,38.0,26.0,26.0,0.0,1.0,0.92,11.0,11.0,2019,2,6,16,8,5,6,0.031879194630872486,0.0007718120805369128,0.6842105263157895,0.0,0.02631578947368421,0.6842105263157895,50.445514845230576,0.00017377413065919437,99,0.7105263157894737,0.7105263157894737,-1
2019-06-16 12:00:00,6545978203285139456,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6545978203826192384,whether tie behave public share us lessons learnt fatherhappyfathersday,931.0,931.0,2.36,22.0,9.0,9.0,1.0,0.0,1.29,12.0,12.0,2019,2,6,16,12,0,6,0.023630504833512353,0.0013856068743286788,0.4090909090909091,0.045454545454545456,0.0,0.4090909090909091,50.445514845230576,0.0001357245936608305,71,0.45454545454545453,0.45454545454545453,-1
2019-06-16 16:00:00,6546038586767212544,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6546038587488641024,curious thought ask mum dad helped score higher assignmentshappyfathersday,871.0,871.0,1.95,17.0,9.0,9.0,0.0,1.0,0.8,7.0,7.0,2019,2,6,16,16,0,6,0.01951779563719862,0.0009184845005740528,0.5294117647058824,0.0,0.058823529411764705,0.5294117647058824,50.445514845230576,0.00012697757366120663,74,0.5882352941176471,0.5882352941176471,-1
2019-06-17 07:45:00,6546276351094198272,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6546276351589126144,powerupmonday even scares neverstop,1436.0,1436.0,2.02,29.0,18.0,18.0,0.0,3.0,0.56,8.0,8.0,2019,2,6,17,7,45,0,0.0201949860724234,0.0003899721448467967,0.6206896551724138,0.0,0.10344827586206896,0.6206896551724138,50.445514845230576,0.0002093453453243315,35,0.7241379310344828,0.7241379310344828,-1
2019-06-17 18:30:00,6546438711524102144,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6546438712002256896,lets help complete list talk gurus today send email pensionsolutionsstanbicibtccom get started retirewell,1265.0,1265.0,2.85,36.0,17.0,17.0,0.0,2.0,1.34,17.0,17.0,2019,2,6,17,18,30,0,0.028458498023715414,0.0010592885375494071,0.4722222222222222,0.0,0.05555555555555555,0.4722222222222222,50.445514845230576,0.00018441633832540344,105,0.5277777777777778,0.5277777777777778,-1
2019-06-18 10:00:00,6546672723341520896,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6546672723752558593,smetip advertising says people heres weve got heres heres get leo burnett,801.0,801.0,1.5,12.0,7.0,7.0,0.0,2.0,0.37,3.0,3.0,2019,2,6,18,10,0,1,0.0149812734082397,0.00046192259675405744,0.5833333333333334,0.0,0.16666666666666666,0.5833333333333334,50.445514845230576,0.00011677271699497877,73,0.75,0.75,-1
2019-06-18 14:23:00,6546738996662407168,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6546738997241221120,hifl kicks today going join us uniben royals take fuoye dazzlers unilag marines battle futa tigers funai hawks face unizik cardinals hiflstanbicibtc hifl nigeria,1935.0,1935.0,2.22,43.0,21.0,21.0,0.0,2.0,1.03,20.0,20.0,2019,2,6,18,14,23,1,0.022222222222222223,0.0005322997416020672,0.4883720930232558,0.0,0.046511627906976744,0.4883720930232558,50.445514845230576,0.0002820913949878701,161,0.5348837209302325,0.5348837209302325,-1
2019-06-18 17:30:00,6546786016802545664,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6546786017335222272,set bright rewarding future call send email sitlagencystanbicibtccom get started,970.0,970.0,3.92,38.0,24.0,24.0,0.0,2.0,1.24,12.0,12.0,2019,2,6,18,17,30,1,0.03917525773195876,0.0012783505154639176,0.631578947368421,0.0,0.05263157894736842,0.631578947368421,50.445514845230576,0.00014141015666058602,80,0.6842105263157895,0.6842105263157895,-1
2019-06-19 11:40:00,6547060477833424896,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6547060478605172736,micropension plan mpp officially commenced april objective cater citizens covered mandatory contributory scheme wealthwednesday,1623.0,1623.0,3.27,53.0,30.0,30.0,0.0,5.0,1.11,18.0,18.0,2019,2,6,19,11,40,2,0.03265557609365373,0.0006839186691312385,0.5660377358490566,0.0,0.09433962264150944,0.5660377358490566,50.445514845230576,0.0002366068909898259,127,0.660377358490566,0.660377358490566,1
2019-06-19 11:42:00,6547060904708702208,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6547060905232998400,prior time really structure catering category people mostly informal sector categories people eligible micropension plan wealthwednesday,1182.0,1182.0,2.54,30.0,16.0,16.0,0.0,2.0,1.02,12.0,12.0,2019,2,6,19,11,42,2,0.025380710659898477,0.0008629441624365482,0.5333333333333333,0.0,0.06666666666666667,0.5333333333333333,50.445514845230576,0.0001723162939925904,136,0.6,0.6,-1
2019-06-19 11:43:00,6547061233063989248,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6547061233512779776,want retirewell call send email pensionsolutionstanbicibtccom get started,1576.0,1576.0,2.35,37.0,24.0,24.0,0.0,4.0,0.57,9.0,9.0,2019,2,6,19,11,43,2,0.023477157360406092,0.00036167512690355325,0.6486486486486487,0.0,0.10810810810810811,0.6486486486486487,50.445514845230576,0.0002297550586567872,73,0.7567567567567568,0.7567567567567568,-1
2019-06-19 11:43:00,6547061075043594240,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6547061075504955393,goal micropension plan retirewell unique benefits highlighted wealthwednesday,1068.0,1068.0,1.87,20.0,6.0,6.0,0.0,1.0,1.22,13.0,13.0,2019,2,6,19,11,43,2,0.018726591760299626,0.0011423220973782772,0.3,0.0,0.05,0.3,50.445514845230576,0.00015569695599330503,77,0.35,0.35,-1
2019-06-20 10:00:00,6547397590978301952,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6547397591439671296,personalfinancetip read books articles listen podcasts etc learn make money,865.0,865.0,2.54,22.0,10.0,10.0,0.0,3.0,1.04,9.0,9.0,2019,2,6,20,10,0,3,0.025433526011560695,0.0012023121387283238,0.45454545454545453,0.0,0.13636363636363635,0.45454545454545453,50.445514845230576,0.00012610287166124425,75,0.5909090909090909,0.5909090909090909,-1
2019-06-20 11:15:00,6547416570459754496,LinkedIn,Post,Video,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:ugcPost:6547416570459754496,longterm oriented customer interests shareholders interests aligned jeff bezos delivering stakeholders always always stay one core values movingforward,2014.0,2014.0,1.59,32.0,15.0,15.0,0.0,2.0,0.74,15.0,15.0,2019,2,6,20,11,15,3,0.015888778550148957,0.00036742800397219464,0.46875,0.0,0.0625,0.46875,50.445514845230576,0.0002936083046540415,151,0.53125,0.53125,-1
2019-06-20 17:30:00,6547510765526499328,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6547510765983674368,longterm investment good returns think stanbic ibtc mutual funds start nk today call send email assetmanagementstanbicibtccom get started,1596.0,1596.0,3.95,63.0,23.0,23.0,2.0,2.0,2.26,36.0,36.0,2019,2,6,20,17,30,3,0.039473684210526314,0.0014160401002506265,0.36507936507936506,0.031746031746031744,0.031746031746031744,0.36507936507936506,50.445514845230576,0.00023267073198999515,137,0.42857142857142855,0.42857142857142855,1
2019-06-21 10:00:00,6547759978906824704,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6547759979473047552,moved new house help provide cover call email insurancesolutionstanbicibtccom get bestinsurancedeals,1020.0,1020.0,0.88,9.0,0.0,0.0,0.0,3.0,0.59,6.0,6.0,2019,2,6,21,10,0,4,0.008823529411764706,0.0005784313725490195,0.0,0.0,0.3333333333333333,0.0,50.445514845230576,0.00014869933999360594,100,0.3333333333333333,0.3333333333333333,0
2019-06-21 11:14:00,6547778538890768384,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6547778539490541568,dear customer thanks weve got great news start weekend wins recently held emea finance achievement awards thank movingforward us,4868.0,4868.0,4.25,207.0,0.0,0.0,1.0,5.0,4.13,201.0,201.0,2019,2,6,21,11,14,4,0.04252259654889071,0.0008483976992604765,0.0,0.004830917874396135,0.024154589371980676,0.0,50.445514845230576,0.0007096748893028173,128,0.028985507246376812,0.028985507246376812,2
2019-06-21 17:00:00,6547865623979012096,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6547865624427794432,careertip constructive criticism beneficial career growth able glean teachable nuggets improve handle criticism work,1058.0,1058.0,1.51,16.0,0.0,0.0,0.0,3.0,1.23,13.0,13.0,2019,2,6,21,17,0,4,0.015122873345935728,0.001162570888468809,0.0,0.0,0.1875,0.0,50.445514845230576,0.00015423911932670105,116,0.1875,0.1875,-1
2019-06-22 10:00:00,6548122273797279745,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6548122274367700992,take risk brave movingforward,1352.0,1352.0,2.59,35.0,16.0,16.0,1.0,1.0,1.26,17.0,17.0,2019,2,6,22,10,0,5,0.025887573964497042,0.0009319526627218935,0.45714285714285713,0.02857142857142857,0.02857142857142857,0.45714285714285713,50.445514845230576,0.00019709951732485806,29,0.5142857142857142,0.5142857142857142,-1
2019-06-22 16:23:00,6548218871453749248,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6548218872091279360,goeagles gofalcons make us proud keep movingforward,2823.0,2823.0,3.93,111.0,43.0,43.0,1.0,3.0,2.27,64.0,64.0,2019,2,6,22,16,23,5,0.039319872476089264,0.000804109103790294,0.38738738738738737,0.009009009009009009,0.02702702702702703,0.38738738738738737,50.445514845230576,0.0004115472909823035,51,0.42342342342342343,0.42342342342342343,1
2019-06-24 07:30:00,6548809308921049089,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6548809309424357376,powerupmonday nothing impossible word says im possible audrey hepburn,1625.0,1625.0,2.09,34.0,17.0,17.0,2.0,4.0,0.68,11.0,11.0,2019,2,6,24,7,30,0,0.020923076923076923,0.0004184615384615385,0.5,0.058823529411764705,0.11764705882352941,0.5,50.445514845230576,0.0002368984583231467,69,0.6764705882352942,0.6764705882352942,-1
2019-06-24 17:00:00,6548952831662141441,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6548952832182222848,magic code need doesnt get easier dialing neverstop,966.0,966.0,1.24,12.0,0.0,0.0,0.0,3.0,0.93,9.0,9.0,2019,2,6,24,17,0,0,0.012422360248447204,0.0009627329192546584,0.0,0.0,0.25,0.0,50.445514845230576,0.00014082702199394442,51,0.25,0.25,-1
2019-06-25 10:00:00,6549209440510451712,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6549209440980213760,thinking expanding business new locations read httpsbitlyzewy,954.0,954.0,1.47,14.0,0.0,0.0,0.0,2.0,1.26,12.0,12.0,2019,2,6,25,10,0,1,0.014675052410901468,0.0013207547169811322,0.0,0.0,0.14285714285714285,0.0,50.445514845230576,0.00013907761799401966,61,0.14285714285714285,0.14285714285714285,-1
2019-06-25 17:30:00,6549322703361449984,LinkedIn,Post,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6549322703789260800,travel world ease stanbicibtc card movingforward,1345.0,1345.0,0.74,10.0,0.0,0.0,0.0,2.0,0.59,8.0,8.0,2019,2,6,25,17,30,1,0.007434944237918215,0.0004386617100371747,0.0,0.0,0.2,0.0,50.445514845230576,0.00019607903165823527,48,0.2,0.2,0
2019-06-26 12:32:00,6549610271042875392,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6549610271680405504,youre existing investor stanbic ibtc mutual funds youve probably heard recent changes top process heres summary new ways top investment information kindly send email mutualfundsstanbicibtccom wealthwednesday,3830.0,3830.0,10.13,388.0,0.0,0.0,3.0,5.0,9.92,380.0,380.0,2019,2,6,26,12,32,2,0.10130548302872062,0.0025900783289817234,0.0,0.007731958762886598,0.01288659793814433,0.0,50.445514845230576,0.0005583514433093243,207,0.020618556701030927,0.020618556701030927,2
